ID,Volume,Part,Page,Date,Date_cleaned,Date_certainty,Author,Author_certainty,Author_Wkdt,sex or gender,VIAF cluster ID,Title,Imprint,Quotation,Headnote,Index_category,language
part4_p43_a3,Vol.3,Part IV,p43,[1584-88.],[1584-88],medium,"[Puttenham, George.]",medium,George Puttenham,male,12653680,"The Arte of English Poesie,","1589, p. 69. (Ed. Arber, 1869, p. 97.)","[Rollins 41.]
... blind harpers or such like tauerne minstrels that
giue a fit of mirth for a groat, & their matters being for the
most part stories of old time, as the tale of Sir Topas, the
reportes of Beuis of Southampton,... & such other old
Romances or historicall rimes, made purposely for recreation
of the common people...","[See also above, pt. i, p. 125.]",,en
part4_p44_a1,Vol.3,Part IV,p44,1584.,1584,high,"Tomson, I.",high,John Tomson,male,,The Louer complaineth the losse of his Ladie,"[a poem in] A Handefull of pleasant delites, by Clement Robinson, and diuers others, sign. B 8 b. (Spenser Society reprint, 1871. p. 32.)","If Venus would grant vnto me,
[Rollins 36.]
As she did vnto Troylus,
such happinesse:
By help of his friend Pandarus,
To Cressids loue who worse,
Than all the women certainly
Whose slight falsed faith, the storie saith,
That euer liued naturally,
Did breed by plagues, her great & sore distresse,
For she became so leprosie,
That she did die in penurie.
Because she did transgresse.
[The first few lines of this passage certainly refer to
Chaucer's own poem: there is no Pandar in Henryson.]",,"works,otherSeparateWorks,troilus",en
part4_p44_a2,Vol.3,Part IV,p44,1584.,1584,high,Unknown.,low,Unknown,,,"A warning for Wooers, [and] The Louer being wounded with his Ladis beutie, requireth mercy,","[poems in] A Handefull of pleasant delites, sign. C 7 a, D 4 b. (Spenser Society reprint, pp. 45, 56.)","[Rollins 37.]
[p. 56]
The wofull prisoner Palemon,
And Troylus eke kinge Pyramus sonne,
Constrained by loue did neuer mone:
As I my deer for thee haue done.",,"works,otherSeparateWorks,troilus",en
part4_p44_a3,Vol.3,Part IV,p44,[1585-1590?],[1585-1590?],low,"Harvey, Gabriel.",high,Gabriel Harvey,male,3250080,MS. notes,"in Gabriel Harvey's handwriting, in his copy of The mathematical Iewel, [by John Blagrave, 1585. [B.M., C. 60. o. 7.] (Gabriel Harvey’s Margin alia, ed. G. C. Moore Smith, Stratford-upon-Avon, 1913, p. 211.)","MS. notes in Gabriel Harvey's
handwriting, in his copy of The mathematical Iewel, [by John
Blagrave, 1585. [B.M., C. 60. o. 7.] (Gabriel Harvey’s Margin¬
alia, ed. G. C. Moore Smith, Stratford-upon-Avon, 1913, p. 211.)
[On preliminary page headed ‘Margarita Mathematica,’ in
Harvey's handwriting:]
Chawcers Conclusions of the Astrolabie, still in esse.
Pregnant rules to manie worthie purposes.",,,en
part4_p44_a4,Vol.3,Part IV,p44-45,[c. 1586.],[c. 1586],low,"Sidney, Sir Philip.",high,Philip Sidney,male,71397821,"[A sonnet,","first printed in] Works, 1598, p. 479. (Elizabethan Sonnets, ed. Sir Sidney Lee, in An English Garner, 1904, 2 vols., vol. i, p. 120.","[Rollins 38.]
Are poets then, the only lovers true?
Whose hearts are set on measuring a verse;
Who think themselves well blest, if they renew
Some good old dump, that Chaucer’s mistress knew...",,,en
part4_p45_a1,Vol.3,Part IV,p45,1586.,1586,high,"Whetstone, George.",high,George Whetstone,male,52492054,"The English Myrror,","Lib. 3, ch. 7, p. 235.","[Rollins 39.]
I haue in many places of my booke shewen sundrie ex¬
amples of their [i.e., husbandmen's] vnconstancie, and
therefore heere will onely set down what CHAUSER writeth
of their dispositions vnder.
O sterne people, vniust, and vntrue,
Ay vndiscreete, and chaunging as a fane,
Delyting euer in rumours that be new:
For like the Moone you euer wax and wane,
Your reason halteth, your iudgement is lame
Your dome is false, your constance euil preueth.
A ful great foole is he that on you leueth.
[Clerkes Tale, ll. 995-1001.]",,,en
part4_p45_a2,Vol.3,Part IV,p45,1588.,1588,high,"Dale, Valentine.",high,Valentine Dale,male,90497487,Letter to Lord Burghley.,"June 21, 1588. (Record Office MS. Quoted by J. L. Motley in The United Netherlands; Works, 1904, 9 vols., United Netherlands, vol. ii, p. 451.)","In the meantime, as the wife of Bath saith in Chaucer by
her husband, we owe them [the King of Spain’s Commis¬
sioners] not a word.",,,en
part4_p45_a3,Vol.3,Part IV,p45-46,[1589-1603.],[1589-1603],medium,"Shakespeare, William.",high,William Shakespeare,male,96994048,Influence of Chaucer.,,"[Although Shakespeare never refers to Chaucer by name,
and only once to the title of one of his works (the House of
Fame, in Titus Andronicus, see under 1589-90, above pt. i,
p. 131), yet there are many indications that he knew Chaucer
and was indebted to him. For literature on this subject, see
J. H. Hippisley in Chapters on Early English Literature,
1837, pp. 60-72; J. W. Hales in Quar. Review, Jan. 1873;
W. W. Lloyd in Critical Essays on Shakespeare, 1875; W.
Hertzberg in Shakespeare Jahrbuch, 1871, pp. 201-209;
O. Ballmann in Chaucers einfluss auf das englische drama,
Anglia, xxv, 1902; G. Sarrazin in Anglia, Beiblatt, vii, p. 265;
R. A. Small in The Stage Quarrel, Forschungen zur eng.
sprache, E. Kölbing, Heft I, 1899; E Stache in Das Ver¬
hältniss von Shakespeare’s Troilus und Cressida zu Chaucer's
gleichnamigen Gedicht, progr. des Realgymn. zu Nord¬
hausen, reviewed in Anglia, Beiblatt, 1894, p. 269; H. R. D.
Anders in Shakespeare’s Books, Berlin, 1904, chap. 3;
H. Ord, Chaucer and the Rival Poet in Shakespeare's
Sonnets, 1921.
In addition to the four Shakesperian references given
ante (under 1589-90, 1596-7, 1599, 1610-11), the following
may be specially noted.
[1593-4.] Lucrece.
‘And fellowship in woe doth woe assuage
As palmers' chat makes short their pilgrimage.’
This is a possible allusion to the C. Tales. For other
Chaucer resemblances in this poem, see O. Ballmann in
Anglia XXV, pp. 10-13, and G. Sarrazin in Anglia, Beibl.
vii, p. 266.
[1593-4.] A Midsummer-Night's Dream certainly shows
knowledge of the Theseus-Hippolyta part of Chaucer's
Knight’s Tale. See Chapters on Early English Literature,
by J. H. Hippisley, pp. 60-2, also Quarterly Review, Jan.
1873, p. 249, and O. Ballmann in Anglia, XXV, pp. 5-9.
[1603.] Troilus and Criseyde.
Shakespeare undoubtedly used Chaucer’s poem as a main
source of his Troilus story; see specially on this point,
R. A. Small in the Stage Quarrel, Forschungen zur eng.
sprache, Heft. I, 1899, pp. 154-6. Dr. Small holds that 'the
whole character of Pandarus.. is taken directly from
Chaucer’s japing Pandarus,’ that Shakespeare’s play ‘follows
the order of Chaucer’s story exactly, contains many passages
obviously suggested by it... and owes to it one aspect of
the character of Troilus.’ See also Critical Essays on
Shakespeare, by W. W. Lloyd, 1875, pp. 322-6.]",,"criticism,influence,",en
part4_p46_a1,Vol.3,Part IV,p46,1592.,1592,high,"Jeffes, Abel.",high,Abel Jeffes,male,,Entry in the Register of the Stationer’s Company of Chaucer’s Works.,"(A Transcript of the Registers, etc., ed. by E. Arber, 1875-94, 5 vols., vol. ii, p. 621.)","[Rollins 42.]
vjᵗᵒ die Octobris. Abell Jeffes. Entred for his copie
... Chaucers workes to Print for the companye.
[For the transfer of this licence to Adam Islip see below,
1594, Islip.]",,,en
part4_p46_a2,Vol.3,Part IV,p46-47,1594.,1594,high,"Islip, Adam.",high,Adam Islip,male,232583627,Entry in the Register of the Stationers' Company of Chaucer's Works.,"(A Transcript of the Registers, etc., ed. by. E. Arber, 1875-94, 5 vols., vol. ii, p. 611.)","XX° die Decembris. Adam Islip. Entred to him for his
copie to printe for the companye. Chawcers workes... by
the appointment of Abell Jeffes, to whom this copie was
first entred, and yf hereafter there be any Comentary or
other thinge written upon the same booke then the same
Adam shall have the offer of the same.
[For Jeffes's entry see above, App. A, 1592.]",,,en
part4_p47_a1,Vol.3,Part IV,p47,1594.,1594,high,"Percy, William.",high,William Percy,male,24926303,Sonnets to the Fairest Cœlia.,"Sonnet viii. (Elizabethan Sonnets, ed. Sir Sidney Lee, in An English Garner, 1904, 2 vols., vol. ii, p. 145.)","Strike up, my Lute...
Rehearse the songs of forlorne amor’us
Driv’ne to despaire by dames tyrannicall,
Of Alpheus losse, of woes of Troilus...",,"works,otherSeparateWorks,troilus",en
part4_p47_a2,Vol.3,Part IV,p47,1595.,1595,high,"Churchyard, Thomas.",high,Thomas Churchyard,male,20025747,"A Praise of Poetrie,","[in] A Musicall Consort of Heauenly harmonie... called Churchyards Charitie. [No old ed. in B.M.] (Frondes Caducae, vol. iv, 1817, p. 40.)","[Rollins 43.]
Of heauenly things that earthly men
Can scarcely vnderstand
Did not our Chausers golden pen
(That beautifide this land)
Reach to the sunne and highest star
And toucht the heauens all
A poets knowledge goes so far
That it to mind can call.
[See also above, pt. i, p. 141. “The Author to his
booke"" (at the end of Churchyards Charitie) begins “Go
now plaine booke, where thou maist welcom find,"" possibly
in imitation of Troilus, v, st. 256.]",,,en
part4_p47_a3,Vol.3,Part IV,p47,1596.,1596,high,"Lodge, Thomas.",high,Thomas Lodge,male,36998894,"Wits Miserie, aud the Worlds Madnesse,","sign. F iij b. (Works, ed. Hunterian Club, 1879, vol. iv, p. 44.)","[Rollins 44.]
She [Cousenage] is the excellent of her age at a ring & a
basket: & for a baudie bargain, I dare turne her loose to
CHAUCER'S Pandare.",,"works,otherSeparateWorks,troilus",en
part4_p47_a4,Vol.3,Part IV,p47,1596.,1596,high,"Spenser, Edmund.",high,Edmund Spenser,male,100170015,"The Faerie Queene,","bk. vi, canto 3, st. i.","True is, that whilome that good poet sayd,
The gentle mind by gentle deeds is knowne.
[Wife of Bath's Tale, l. 1170.]",,,en
part4_p48_a1,Vol.3,Part IV,p48,1596.,1596,high,"W., D.",low,Unknown,,,"[Verses] To the Author,","[in] Sir Francis Drake, His Honorable lifes commendation, and his Tragicall Deathes lament ation [by Charles FitzGeffrey], sig. A 4 recto, st. 3.","[Rollins 46.]
Old GEFFREY CHAUCER, Englands auncient Muse,
And mirrour of the times that did ensue,
Yeelded to death, that nere admits excuse;
But now in thee he seemes to live anewe,
(If grave Pythagoras sage sawes be true :)
Then sith old GEFFREY’S spirite lives in thee,
Rightlie thou named art FITZ-GEFFERY.","[For another example of this conceit applied to FitzGeoffrey, see above, pt. i, p. 216, Haxby, 1636.]",,en
part4_p48_a2,Vol.3,Part IV,p48,1597.,1597,high,"Gerarde, John.",high,John Gerard,male,67535040,"The Herball,","bk. ii, p. 424.","The first kinde, of Pennywoort ... groweth vpon West¬
minster Abbay, ouer the doore that leadeth from Chaucer
his tombe to the olde palace.",,,en
part4_p48_a3,Vol.3,Part IV,p48,1598.,1598,high,"Harington, Sir John.",high,John Harington,male,64819700,"The Most Elegant and Wittie Epigrams of Sir John Harington, Knight,","[written about 1598, printed 1633] bk. i, ep. 8.","[Rollins 47.]
Chawcers jest.",,,pl
part4_p48_a4,Vol.3,Part IV,p48-52,[1598-1600?],[1598-1600?],low,"Harvey, Gabriel.",high,Gabriel Harvey,male,3250080,MS. notes,"MS. notes in Gabriel Harvey's handwriting, in his copy of ‘The Workes of... Geffrey Chaucer, newly Printed,’... 1598. [Speght’s first edn. of Chaucer.] (Gabriel Harvey’s Marginalia, collected and edited by G. C. Moore Smith, 1913, Appendix II, pp. 224-34.)","[p. 226] [At end of Chaucer's Life:—]
Amongst the sonnes of the Inglish Muses; Gower, Lid¬
gate, Heywood, Phaer, & a fewe other of famous memorie,
ar meethinkes, good in manie kindes : but abooue all other,
Chawcer in mie conceit, is excellent in euerie veine, &
humour : & none so like him for gallant varietie, both in
matter, & forme, as Sir Philip Sidney...
On 'Arguments to euery Tale and Booke,’ on ‘The Argu¬
ment to the Prologues' [written by Speght].
Pleasant interteinement of Time, with sociable intercourse
of Tales, stories, discourses, & merriments of all fashions,
Gallant varietie of notable veines, & humors in manie kinds,
supra to his loouing frend, concerning his obseruation of the
[p. 227] art of Decorum in his Tales. A fine discretion in the
autor : & a pithie note in the Censor, utrumque scitum.
[Speght, in this ‘Argument,’  remarks on Chaucer's decorum' in speech (see below,
App. A. 1598). Francis Beaumont, who, in his prefatory letter, signs himself
Speght’s ‘loving friend,’ asserts also that Chaucer observes decorum in suiting his
speeches and storles to his characters (see above, vol. i. p. 146), hence Harvey's
remark. ]
[On ‘The Knighis Tale,’ on the words ‘deeds of Armes,
and loue of Ladies:’—]
Heroical pageants.
[On ‘The Millars tale:’—]
Comical tricks. The Prior disguised like a scull, shame¬
fully discouered, in the new Canterburie Tales.
[On ‘The Reues Tale:’—]
Such a reueng vpon Marian of Cherryhynton, bie Sir
Rowland of Peters hostell in Cambridg. In the new
Canterburie Tales, called The Cobler of Canterburie. A
Tragedie for a Comedie.
Tria grata; Nouitas, Varietas, breuitas.
[On ‘The man of Lawes Tale:’—]
Courtlie practises.
[On ‘The Squiers Tale:’ —]
Heroical, & magical feates.
[On ‘The Merchaunts Tale’:——]
Comical.
[On ‘The Fryars Tale,’ on the words 'inuective against
the briberie of the spirituall Courts’:—]
Ecclesiastical iurisdiction, J.C.
[On ‘The Somners Tale’:—]
An od iest in scorne of friars.
[On ‘The Clarke of Oxfords Tale’:—]
Moral, & pathetical.
this tale seemeth a contention in curtesie’:—]
[On ‘The Frankelins Tale,’ on the words ‘The scope of
A generous Emulation. Magical feates bie the way.
[On ‘The second Nonnes Tale’:—]
An Ecclesiastical Legend. The life of S. Crispin, in
honour of the gentle Craft, for varietie. The lines of
[p. 228] [On ‘The Chanons Yeomans Tale’:—]
Eunapius, Philostratus, or such like.
A chymical discourse, & discouerie of a cunning im¬
postour. One of Axiophilus memorials: with that lost
labour of Aurelius. Two notable discourses of cunning
withowt effect.
G. C. Moore Smith, p. 306. Aurelius is the squire in the Frankeleynes Tale.]
[‘Axiophilus' is probably Harvey himself, see Gabriel Harvey’s Marginalia, ed.
[On ‘The Shipmans Tale’:—]
The Smithes Tale, in the new Canterburie Tales. A
iealous Cobler, cunningly made a Cuckold. In the Cobler's
Tale, the Eight orders of Cuckholds. Cuckhold Machomita.
Heretick. Lunatick. Patient. Incontinent. Bie con¬
sent. Bie parlament. Innocent.
[On ‘Chaucers Tale’:—]
Morall.
[On ‘The Monkes Tale’, on the words ‘A Tragicall
discourse on such as haue fallen from high estate to extreame
miserie’:—]
The Mirrour of Magistrates.
[On ‘The Manciples Tale’:—]
No Tales like the Tales of Cunning Experiments, or
straung exploits, or queint surprises, or stratagems, or
miracles, or sum such rare singularities.
[On ‘The Persons Tale’:—]
Moral and penitential. The last of his Canterburie
Tales, with Lidgates tragical storie of Thebes.
[On ‘Troylus and Creseid’:—]
A peece of braue, fine & sweet poetrie. One of Astrophils
Cordials.
[This alludes to Sidney’s criticism. q. v. above, vol. i, pp. 121-2, 1581.]
[p. 229] [On ‘The Legend of good women’:—]
Heroical & Tragical Legends.
[On ‘The Astrolabe’:—]
An astronomical discourse.
[On ‘The Testament of Loue’:—]
A philosophical discourse in the Veine of Boetius, &
sumtime of Seneca.
[After ‘Finis’:—]
All notable Legends in one respect, or other: & worthie
to be read, for theire particular invention, or elocution:
& specially for the varietie both of matter, & manner, that
delightes with proffit, & proflites with delight. Though I
could haue wisshed better choice of sum arguments, and
sum subjects of more importance.
. . . . . . . . . .
[On the text of the poems:—]
[‘The Millers Tale’:—]
A student of Astrologie.
[‘The Squiers Tale’:—]
The Spring: vt supra infra.
Cunning Compositions bie Natural Magique.
[‘The Frankeleins Tale’.—]
A cunning man, & arch-magician.
[‘The Tale of the Chanons Yeman’:—]
Alchymie.
The great Alchymist.
[‘The Tale of the Nonnes Priest’:—]
The spring. The prime of day.
[‘The Parsons Prologue’:—]
The description of the howre. ut supra 17.
Contritio cordis.
[‘The Romant of the Rose’:—]
Excellent descriptions of Beautie. Richesse. Largesse.
[p. 230] Fine Optiques.
Jelosies architecture.
['The Fifth Booke of Troilus’:—]
A cold spring.
[‘The Prologue' (to the Legend of Good Women):—]
The daisie, his looue.
The Golden Legends of famous Ladies and Worthie
Woomen.
Chaucer's Works in honour of Woomen.
 . . . . . . . . . .
[p. 281]
[At the end of the poems :—]
Not manie Chawcers, or Lidgates, Gowers, or Occleues,
Surries, or Heywoods, in those dayes: & how few Aschams
or Phaers, Sidneys or Spensers, Warners or Daniels,
Siluesters or Chapmans, in this pregnant age. But when
shall we tast the preserued dainties of Sir Edward Dier,
Sir Walter Raleigh, M. Secretarie Cecill, the new patron
of Chawcer; the Earle of Essex, the King of Scotland,
the soueraine of the diuine art; or a few such other refined
wittes & surprising spirits ?
. . . . . . . . . .
More of Chaucer, & his Inglish traine in a familiar discourse
of Anonymus [= Harvey ?].
[p. 232] And now translated Petrarch, Ariosto, Tasso & Bartas
himself deserue curious comparison with Chaucer, Lidgate
& owre best Inglish, auncient & moderne.","[There are a good many notes in this book; Professor Moore Smith gives them in full. Only those bearing directly on Chaucer or his work are printed here. There are difficulties in fixing with any certainty the dates of these notes. Probably they were written at different times between 1598, when Speght’s Chaucer came into Harvey's possession (as proved by his autograph with date), and 1600 or even 1608. This latter date might be the earliest possible for the note on the Shipman’s Tale, where Harvey quotes from the 1608, not the 1590, edition of the Cobler of Canterburie. As, however, the book was licensed on June 12, 1600, there may have been an inter mediate edition in that year. For a full discussion of the date of Harvey’s notes, with the views of Bishop Percy and Edmund Malone, see Gabriel Harvey's Marginalia, ed. G. C. Moore Smith, 1913, Preface, pp. viii-xi, and Notes, p. 304.]","works,otherSeparateWorks,troilus",en
