ID,Volume,Part,Page,Date,Date_cleaned,Date_certainty,Author,Author_certainty,Author_Wkdt,Author_gender,Author_Viaf,Title,Imprint,Quotation,Headnotes,Index_category,Language
part5_p89_a1,Vol.3,part V,p89-90,1883.,1883,high,"Filon, Augustin.",high,Augustin Filon,male,103210965,Histoire de la Littérature anglaise depuis ses origines jusqu’à nos jours.,"Chapitre IV., l’Age de Chaucer. Vie de Chaucer, pp. 52-64.—Œuvres diverses de Chaucer, pp. 54-55.— Les contes de Canterbury, pp. 55-59. Chapitre V, De Chaucer à Spenser. Les héritiers de Chaucer, p. 61.","[p. 43] On parle encore français en Angleterre ; mais quel
français ? Celui de Stratford Atte Bowe, que Chaucer met
sur les lèvres de sa Prieure, et qui est resté proverbial.
Enfin, en 1404, deux envoyés anglais en France, dont l’un
est Sir Thomas Swynford, le neveu de la femme de Chaucer,
déclarent 'ne pas plus savoir le français que l’hébreu.'
. . . . . . . . . . .
[p. 52] Vie de Chaucer. . . . Voici Chaucer, synthèse vivante des
deux races, greffée sur une puissante originalité poétique. Il
est à la fois Anglais et Normand, et, en outre, il est lui-même.
. . . On s’accorde généralement à croire que Geoffrey
Chaucer naquit en 1328 [reprinted in the edn. of 1896]. . . .
. . . . . . . . . . .
[p. 53] Les lettrés et les poètes de l’époque le considéraient
comme leur chef et leur maître. Sa renommée avait passé
le détroit, comme le prouve cette dédicace d’un poète français
[E. Deschamps], qui lui offrit ses vers :
'Grant translateur, noble Geoffroy Chaucer.'
. . . . . . . . . .
Chaucer mourut en 1400, dans une petite maison qui
dépendait de Westminster, et, tout naturellement, on l’en¬
terra dans l’abbaye. Cette sépulture fit précédent, et créa
une tradition. Chaucer est le plus ancien habitant du Poet’s
corner. . . .
. . . . . . . . . . .
[p. 54] Œuvres diverses de Chaucer. On ne peut déterminer la
date d’aucune des compositions de Chaucer ; néanmoins, s’il
était permis d’établir des conjectures sur un fait qui manque
lui-même de certitude, on ferait deux parts de la vie litté¬
raire et de l’œuvre de Chaucer. On rangerait dans la
première catégorie les poèmes qui portent la trace de
l’influence romane et gothique, dans la seconde ceux qui
offrent déjà le reflet de la Renaissance italienne.
[The Court of Love, Flower and Leaf, and Cuckoo and
Nightingale are mentioned among his works.]
[p. 55] Pope n’a pas dédaigné d’imiter The House of Fame, et n’a
pas réussi à l’égaler. Chaucer entendait le mot fame dans le
double sens du latin fama, car il nous montre à la fois le
temple de la Gloire et la demeure de la Renommée. Dans la
Légende des Bonnes Femmes, nous découvrons une méthode
différent, un art nouveau. Plus de rêve, plus de vision, plus
d’allégorie, mais une série de tableaux ou de récits, des types
plus ou moins historiques, en tout cas dramatiques et humains
autant que ceux de Shakespeare. . . . En traduisant, à son
tour, ce sujet grec [Troilus and Cressida], déjà retouché par
l’art florentin, Chaucer lui enlève les derniers traits de sa
physionomie originelle. Il déguise un héros d’Homère en
amoureux transi ; il transforme en une coquette du Décaméron
la contemporaine d’Andromaque et de Nausicaa. . . .
[p. 58] Les Contes de Canterbury. . . . Puis, les récits se succèdent
comme dans le Décaméron de Boccace, auquel cette forme de
poème est empruntée. Mais combien est évidente la supério¬
rité de Chaucer ! Combien l’art est, chez lui, plus sensible
et plus délicat ! Les jeunes gens et les jeunes femmes du
Décaméron vivent dans le même milieu, ont mêmes idées,
même âge, à peu de chose près même caractère. Ici, chaque
conte est approprié au conteur, et l’on vient de voir combien
les conteurs diffèrent. . . . Tous ces récits sont liés, et beau¬
coup mieux que chez Boccace, par de petits incidents vrais,
qui naissent du caractère des personnages et tels qu’on en
[p. 59] rencontre en voyage. . . . L’ensemble du tableau est si bien
calculé, l’aspect est si vivant et si gai, que le lecteur 'se prend
d’envie de monter à cheval par une belle matinée riante, le
long des prairies vertes, pour galoper avec les pèlerins jusqu’à
la châsse du bon saint de Canterbury.' [Taine.]",,"works,canterburyTales,frameOrder",fr
part5_p90_a1,Vol.3,part V,p90,1883.,1883,high,"Brunetière, F.",high,Ferdinand Brunetière,male,29605167,"[Review of Filon's Histoire de la littérature anglaise] Revue des Deux Mondes,","August 1883, pp. 699, 704.",,[Brief references to Chaucer and his Canterbury Tales.],,N/A
part5_p91_a1,Vol.3,part V,p91,1883.,1883,high,"Beljame, Alexandre.",high,Alexandre Beljame,male,66515021,"Le public et les hommes de lettres en Angleterre au XVIIIe siècle,","Paris, 1883, p. 316.",,"[Sir William Temple does not mention Chaucer among the modern poets in his Essay upon Ancient and Modern Learning, and Swift attributes to Shakespeare one of Chaucer's characters, the Wife of Bath.]",,N/A
part5_p91_a2,Vol.3,part V,p91,1883.,1883,high,"Dreyss, Charles Louis.",high,Charles Dreyss,male,76389565,"Chronologie universelle,","5e édn, Paris, 1883, tome i, à l’an 1400 [1st edn, 1846].","1400. Mort du premier grand poète anglais, Chaucer :
ses productions ressemblent un peu à celles de Boccace.
Sectaire de Wiclef, après avoir été persécuté sous Richard II,
il était rentré en faveur à l’avènement des Lancastre, ses
protecteurs.","1400. Mort du premier grand poète anglais, Chaucer : ses productions ressemblent un peu à celles de Boccace. Sectaire de Wiclef, après avoir été persécuté sous Richard II, il était rentré en faveur à l’avènement des Lancastre, ses protecteurs.",,fr
part5_p91_a3,Vol.3,part V,p91,1883.,1883,high,"Montégut, Émile.",high,Jean-Baptiste Joseph Émile Montégut,male,73970033,"Caractères généraux de la littérature anglaise [in] Essais sur la littérature anglaise,","Paris, 1883, pp. 103, 104, 105.","[p. 104] Il existe bien une période anglo-normande ; mais, pendant
toute cette période, le génie saxon se cache ou se tait. . . .
Cette période se réduit, à proprement parler, à un seul nom,
Chaucer. Celui-là est bien un Français si l’on veut, et on
reconnaît en lui un contemporain de Froissard. . . .
[p. 105] Ainsi, pendant toute la période anglo-normande, il ne
saurait être question de la combinaison du génie normand
et du génie saxon, puisque ce dernier reste muet, et que le
seul écrivain qu’on puisse citer, Chaucer, n’est qu’un Français
qui s’exprime en langue anglaise.",,,fr
part5_p91_a4,Vol.3,part V,p91,1884.,1884,high,"Jusserand, J. J.",high,Jean Jules Jusserand,male,19688131,"La Vie Nomade et les routes d’Angleterre au XIVe siècle,","Paris, 1884, pp. 6, 16, 17, 53, 69, 70, 104, 109, 118, 119, 120, 121, 123, 132, 169, 176, 180, 186, 187, 188, 189, 190, 193, 195, 200, 203, 204, 213, 218, 221. Appendice, pp. 265, 277-8, 281, 282, 285, 286, 290, 291.",,,,N/A
part5_p91_a5,Vol.3,part V,p125,1884.,1884,high,"Rietstap, J. B.",high,Johannes Rietstap,male,33120455,Armorial Général Précédé d'un Dictionnaire des Termes du Blason,"... tom. i, 2° édn. ... Gouda, p. 411, col. 1.","Chaucer, Parti d’arg. et de gu. ; à la bande de l’un en
l’autre, C. : une tortue pass. au nat. [Armes du poète
anglais, Geoffrey Chaucer.]",,"biography,family,arms-seal",fr
part5_p91_a6,Vol.3,part V,p91-92,1886.,1886,high,"Drumont, Édouard.",high,Édouard Drumont,male,44319328,"La France Juive,","Paris, 1886, tome ii, pp. 381-91.","[p. 381] En constatant la persistance de ces sentiments de haine
chez les Juifs, il est impossible de ne point parler un peu
longuement de ce sacrifice sanglant, cette accusation mille
fois prouvée [qu’ils tuèrent les petits enfants] . . .
[p. 383] Il n’est pas un écrivain du Moyen Age qui ne parle de
ces faits comme d’une chose ordinaire. . . .
[p. 384] Mais c’est Chaucer peut-être qui est le plus intéressant à
consulter sur ce point. Le poète du XVe siècle [sic], qui
repose à Westminster et sur la tombe duquel on a gravé
quelques jolis vers de la Fleur et de la Feuille, fut le peintre
exact des mœurs de son temps. Les Contes de Canterbury
sont une sorte de Décaméron auquel sert de prétexte et
[p. 385] de cadre le pèlerinage . . . Réunis par hasard, des pèlerins
de toutes les conditions . . . conviennent pour charmer
l’ennui du chemin de conter tour à tour une histoire.
Rien n’est plus touchant que le Récit de la Prieure. Il est
vraiment d’un charme si profond dans son mysticisme
féminin, que nous le traduisons presque en entier, en nous
efforçant de respecter, autant que possible, la naïveté de
l’original. [There follows a translation of the Prioresses
Tale, pp. 385-90.]",,"works,canterburyTales,prioressTale",fr
part5_p92_a1,Vol.3,part V,p92-94,1887.,1887,high,"Gausseron, B.-H.",high,Bernard-Henri Gausseron,male,61576820,"[Article 'Chaucer' in] La Grande Encyclopédie, inventaire raisonné des sciences, des lettres et des arts,","tome x, p. 930.","Chaucer (Geoffrey), poète anglais, né probablement vers
1340, et non en 1328, suivant la date ordinairement adoptée ;
mort le 25 oct. 1400. Les travaux de la critique moderne
et tout particulièrement de ceux de sir Harris Nicolas, du
Dr. Furnivall et des érudits qui composent la 'Chaucer
Society' fondée en 1868, ont jeté quelque clarté sur les
points obscurs de la vie de Chaucer. Son père, négociant
en vins (vintner) à Londres, faisait partie de la suite
emmenée par la famille royale lors du voyage en Flandre
et à Cologne, en 1338. Cette circonstance aide à com¬
prendre que Geoffrey Chaucer nous apparaisse, la première
fois qu’il est fait mention de son nom dans un document
(1357), en qualité de page attaché à la maison de Lionel,
duc de Clarence, second fils d’Edward III. En 1359, il est
dans les rangs de l’armée anglaise qui envahit la France,
et dont Froissart a raconté l’expédition. Il y fut fait
prisonnier, et recouvra sa liberté moyennant rançon, quelque
temps avant le traité de Brétigny. Nous le retrouvons en
1367 avec le titre de valet (valettus) du roi, qui lui accorde
une pension et l’emploie à des missions diverses hors
d’Angleterre en 1369 et en 1370. Il était marié dès cette
époque à la fille de sir Payne Roët, du Hainault, et sa
femme, Philippa, avait une charge de dame de la chambre
auprès de la reine. Après une mission diplomatique en
Italie (1372-1373), il fut nommé contrôleur des coutumes
et subsides pour les laines et les peaux dans le port de
Londres et, en même temps que cette charge lucrative,
remplit celle, plus honorifique, d’écuyer du roi. Sa carrière
de diplomate ne fut pas interrompue pour cela, et il eut
encore à soutenir les intérêts de la cour d’Angleterre en
Flandre, en France et en Italie. La mort d’Édouard III et
l’avénement de Richard II (1377) n’ébranlèrent point d’abord
la fortune de Chaucer. Il fut même envoyé à la Chambre
des communes par le comté de Kent. Mais bientôt sa
charge de contrôleur lui fut retirée, sa femme mourut, et il
se débattit dès lors dans des embarras financiers dont il ne
fut délivré que vers la fin de sa vie, par la faveur du roi
Henri IV (1399), fils de son meilleur protecteur, le duc de
Lancastre, lequel était devenu son beau-frère en épousant
Catherine, veuve de sir Hugh Swynford et sœur de Philippa,
sa femme. Nommé en 1389 secrétaire des travaux du roi
au palais de Westminster, à la Tour de Londres et aux
autres châteaux de la couronne, il perdit cette place en 1391
et dut accepter, avec un certain Richard Brittle, les fonc¬
tions de garde-forestier que Roger Mortimer, comte de
March, leur offrait à North Petherton Park, dans le comté
de Somerset. Il n’était pourtant pas complètement oublié
à la cour, car on le trouve en 1398, remplissant pour le
compte du roi des missions secrètes dans différentes parties
du royaume. Il mourut le 25 oct. 1400, et fut inhumé dans
la chapelle de l’abbaye de Westminster, où il inaugura ce
qu’on a appelé le 'Coin des poètes.' C’est, en effet, comme
poète que Geoffrey Chaucer s’est assuré un renom immortel.
Il est, avec Gower, et bien au-dessus de lui, le véritable
père de la poésie anglaise. Le premier, il a su plier la
langue vulgaire, sortie du fond saxon et très fortement
mélangée d’éléments français-normands, aux nécessités et
aux fantaisies d’une pensée raffinée ; il lui a donné la soup¬
lesse et la sonorité du rythme ; tout en lui conservant son
caractère populaire de familiarité et d’énergie, il en a fait le
merveilleux instrument littéraire dont tant de génies divers
se sont servis jusqu’à nos jours pour créer des chefs-d’œuvre.
La manière littéraire de Chaucer peut se diviser en trois
périodes assez distinctes. Dans la première, il se montre
disciple direct de nos trouvères. S’il n’est pas l’auteur de
la version anglaise du Roman de la Rose, que beaucoup lui
attribuent, c’est du moins à cette période que se rapportent
A.B.C. ou la prière de Nostre Dame et la Complainte à
la Pitié. Puis l’influence italienne, que ses séjours répétés
en Italie devaient le disposer à subir facilement, se fait
de plus en plus sentir dans des œuvres comme the Parlement
of Foules, the Complaint of Mars, Anelida and Arcite, sa
traduction en prose et en vers du De Consolatione de Boëce,
Troïlus and Criseyde, the House of Fame, the Legend of
Good Women, the Complaint of Venus, etc. Enfin, il se
montre lui-même inventeur, créateur et grand poète, lorsque,
dans un cadre dont le Décaméron a sans doute fourni l’idée
première, il nous présente le pittoresque, saisissant et amusant
défilé de tous les types caractéristiques de la société anglaise
de son temps, réunis à la taverne du Tabard, près de London-
Bridge, en route pour un pèlerinage au tombeau de Thomas
Becket, et profitant de leur rencontre pour se raconter les
inoubliables histoires, qui, sous le titre de Canterbury Tales,
font à jamais partie du trésor littéraire du genre humain.
La première édition en fut publiée par Caxton, vers 1478,
la meilleure est celle de Furnivall (1868). Un littérateur
de plus d’excentricité que de talent, le chevalier de Chate¬
lain, a donné, dans ce siècle, un essai de traduction des
Contes de Cantorbéry, qui ne permet pas de dire que nous
en possédions une version française.",,"works,canterburyTales,criticism/biography,general-accounts,french",fr
part5_p95_a1,Vol.3,part V,p95,1889.,1889,high,"J., Ch.",high,Unknown,,,"[Review of Skeat's Principles of English Etymology, Kœrting's Grundriss der Geschichte der englischen Litteratur, etc., in the] Revue Critique d’Histoire et de Littérature,","December 1889, pp. 425, 426.",,[The language of Chaucer and his importance for the student.],,N/A
part5_p95_a2,Vol.3,part V,p95,[1889.],[1889],medium,"Simond, Charles [ps., i.e., P. van Cleemputte].",high,Paul Adolphe Van Cleemputte,male,68960565,"Contes de Canterbury, traduite pour la première fois en français, avec étude biographique et littéraire","par Charles Simond. Paris, Henri Gautier. [Nouvelle bibliothèque populaire à 10 cent., No. 129.]","[A small booklet of 64 pages, containing only the Pro¬
logue, the Man of Lawes Tale, and the Clerkes Tale in
French prose. There is a short biographical sketch,
quoting Taine.]
[p. 2] Il n’existe en prose française aucune traduction complète
des Contes de Canterbury ni des œuvres de Chaucer.1
[Foot¬
note.]
1 Nous avons annoncé dans la Bibliographie de la France
la prochaine publication de notre traduction complète des
Contes de Canterbury. La regrettable lacune se trouvera
ainsi réparée. T. S.
[This number was the only one which appeared, and the
complete translation was never published. We add a
specimen ot the translation of the Prologue:]
Quand avril a de ses douces averses, pénétré jusqu’au
fond la sécheresse de mars et baigné toute la glèbe de cette
liqueur par la vertu de laquelle est engendrée la fleur :
quand Zéphyr aussi a, de sa douce haleine, soufflé dans les
bosquets et les bruyères sur les tendres pousses ; quand le
soleil rajeuni a, dans le Bélier, dépassé la moitié de sa
course ; quand les petits oiseaux font entendre leur mélodie
et dorment toute la nuit les yeux ouverts, tant la nature
aiguillonne leur vaillance, alors les gens brûlent de partir en
pèlerinages. . . .",,"works,canterburyTales,editionsFrench",fr
part5_p96_a1,Vol.3,part V,p96,1890.,1890,high,"Paris, Gaston.",high,Gaston Paris,male,39382261,"La littérature française au moyen âge,","2e édn., 1890, pp. 114, 171, 228.","[p. 114] Il est certain que Boccace et Chaucer, par exemple, ont
parfois imité des fableaux français : mais il n’est nullement
établi que ce soit toujours le cas ; ces contes circulaient
oralement dans toute l’Europe (sans parler de leur admission
dans les sermons et les livres pieux), et ils ont fort bien
pu être recueillis indépendamment par les poètes ou les
nouvellistes des différents pays.",,,fr
part5_p96_a2,Vol.3,part V,p96,1890.,1890,high,"Boucher, Léon.",high,Léon Boucher,male,94749358,"Histoire de la littérature anglaise,","Paris 1890, pp. 26, 28-39, 40, 41, 45, 46, 47, 49, 52, 53, 54, 58, 65, 124, 138, 221, 243, 499.","[p. 37] Génie de Chaucer. Par les Canterbury Tales, Chaucer
entre dans la phalange des rares écrivains qui ont été des
créateurs. . . .. On sent ici l’homme maître de sa pensée,
l’artiste maître de son instrument et de sa main. On y
sent aussi l’observateur qui a vu de près la vie, le poète
qui, pathétiques ou comiques, sait choisir dans les traits
innombrables de la physionomie humaine et peut leur
donner, en les reproduisant, un caractère plastique et une
forme distincte.
[p. 38] . . . Au don merveilleux entre tous de créer des êtres
poétiques qui produisent l’illusion de la réalité Chaucer unit
le talent de peindre par des mots, avec l’aspect extérieur de
l’homme, la nature elle-même.",,"works,canterburyTales,criticism",fr
part5_p96_a3,Vol.3,part V,p96,1892.,1892,high,"Jusserand, J. J.",high,Jean Jules Jusserand,male,19688131,"L'Angleterre au temps des invasions [article in the] Revue des Deux Mondes,","June 1892, pp. 571, 573-5.",,,,N/A
part5_p96_a4,Vol.3,part V,p96,[1892.],[1892],medium,"Dietz, H.",high,Hermann Dietz,male,61186122,"Les Littératures Etrangères. Angleterre. Allemagne,","pp. 29-30 [a short life of Chaucer], pp. 30-41 [his work].",,,,N/A
part5_p96_a5,Vol.3,part V,p96-97,1893.,1893,high,"Jusserand, J. J.",high,Jean Jules Jusserand,male,19688131,"L’Épopée Mystique de William Langland,","Paris, 1893, pp. 2, 3, 4, 15, 18, 33, 39, 63, 66, 67, 93, 104, 105, 107, 108, 142, 146, 148, 149, 155, 159, 174, 176, 177, 186, 198, 202, 237, 238.","[p. 104] Chaucer, avec son génie et ses mérites de toute sorte, sa
gaîté et sa bonne grâce, sa faculté d’observation et cette
ouverture d’esprit qui lui permet de sympathiser avec les
spécimens les plus divers de l’humanité, a tracé une im¬
mortelle et incomparable peinture de l’Angleterre au moyen
âge. Sur certains points cependant le tableau est in¬
complet, et il faut emprunter à Langland des traits pour
l’achever. . . .
. . . . . . . . .
[p. 176] On a beaucoup reproché à ce dernier [Chaucer] d’avoir
donné, par son génie, droit de cité dans la langue anglaise à
quantité de mots français. Le reproche est injuste ; Chaucer
écrivit la langue de son temps, telle qu’elle existait, sans la
modifier, la franciser ou la fausser ; et Langland, au besoin,
en fournirait la preuve. . . .
. . . . . . . . . .
[p. 185] Langland est un vrai Anglais, comme Chaucer ; il l’est
peut-être même davantage. Un trait important manque à
[p. 186] françaises et italiennes ; au fond assurément il est anglais
Chaucer : il n’est pas insulaire; son esprit a des ramifications
et très anglais ; par certains points cependant il est un peu
cosmopolite.",,"criticism,language,corruptedEnglish",fr
part5_p97_a1,Vol.3,part V,p97,1893.,1893,high,"Jusserand, J. J.",high,Jean Jules Jusserand,male,19688131,"[Article on Chaucer from the] Revue des Deux Mondes of April 15,","pp. 815-54 ; Études Anglaises. La vie et les œuvres de Geoffrey Chaucer. [39 pages, re-cast in the Histoire littéraire du peuple anglais, 1894, pp. 269-349.]",,,,N/A
part5_p97_a2,Vol.3,part V,p97,1893.,1893,high,"Bédier, Joseph.",high,Joseph Bédier,male,59078717,"Les Fabliaux,","1re édn., Paris, 1893, pp. 278, 419. [A few words only on the Reeves Tale and the fabliau d’Auberée.]",,,,N/A
part5_p97_a3,Vol.3,part V,p97,1894.,1894,high,"Darmesteter, Mary (Madame).",high,Agnes Mary Frances Duclaux,female,76367889,Froissart,[in the series] Les Grands Ecrivains français : p. 19.,"Geoffrey Chaucer, page à la suite d’Édouard III, com¬
mençait à tirer une langue belle et puissante du dialecte
informe des pauvres. . . .
Soyez sûrs que toute cette renaissance échappa au jeune
Froissart. Il n’était pas homme de lettres : il prononce à
peine le nom de Geoffrey Chaucer, son cadet de quelques
mois, qui était comme lui à la cour, et qu’il a dû rencontrer
plus d’une fois chez sir Richard Stury, et encore ne parle-t il
de lui que comme diplomate.",,,fr
part5_p97_a4,Vol.3,part V,p97-100,1894.,1894,high,"Jusserand, J. J.",high,Jean Jules Jusserand,male,19688131,Histoire littéraire du peuple anglais.,"Paris, 1894, tom. 1, pp. 124, 165-6, 220, 226, 232, 240, 245, 246 [chap¬ ter ii, CHAUCER], pp. 269-349, pp. 351, 354, 355, 360, 362, 363, 367, 371, 373, 374, 379, 380, 382, 383, 384, 385, 390, 393, 399, 400, 401, 403, 404, 411, 412, 413, 414, 423, 424, 435, 464, 478, 487, 488, 496, 513, 514, 515, 516, 517, 518, 519, 521, 522, 523, 524, 525, 528, 529, 530, 542.","[pp. 269-349, a lengthy sketch of Chaucer's life and
works, more especially of the House of Fame, Troilus and
the Canterbury Tales.]
[p. 319] [Prologue to the Tales.] Voici à présent, dans un livre
anglais, une foule d’êtres vivants, pris sur le fait, aux
mouvements souples, aux types variés comme dans la vie,
[p. 320] représentés au naturel, dans leurs sentiments et dans leur
costume, si bien qu’on croit les voir et que, lorsqu’on les
quitte, ce n’est pas pour les oublier ; les connaissances faites
'au Tabart près de la Cloche' ne sont pas de celles qui
s’effacent du souvenir ; elles durent toute la vie.
Rien de ce qui peut servir à accrocher, à ancrer dans
notre mémoire, la vision de ces personnages n’est omis. Un
demi-vers, qui dévoile le trait saillant de leur caractère,
devient inoubliable ; leur posture, leurs gestes, leur costume,
leurs verrues, le son de leur voix, leurs défauts de pro¬
nonciation : 'somwhat he lipsede for wantonnesse,' leurs
tics, la figure rouge de l’hôte et jaune du bailli, leurs
élégances, leurs flèches à plumes de paon, leurs cornemuses,
rien n’est omis ; leurs chevaux et la manière dont ils les
montent sont décrits ; Chaucer regarde même dans les sacs
de ses personnages et dit ce qu’il y trouve.
La nouvelle Angleterre a donc son Froissart, qui va conter
des apertises d’armes et des histoires d’amour aux couleurs
éclatantes, et nous promener de çà de là, par les villes et par
les chemins, prêtant l’oreille à tout récit, observant, notant,
racontant ? Ce jeune pays a Froissart et mieux que Frois¬
sart. Les peintures sont aussi vives et aussi claires, mais
deux grandes différences distinguent les unes des autres :
l'humour et la sympathie. Déjà, chez Chaucer, l’humour
existe ; ses malices pénètrent plus profondément que les
malices françaises : il ne va pas jusqu’aux blessures, mais il
fait plus que piquer l’épiderme ; et, ce faisant, il rit d’un rire
silencieux : 'Un homme jadis était fort riche, c’est pourquoi
tout le monde vantait sa sagesse.' . . .
[p. 321] De plus, Chaucer sympathise ; il a un cœur vibrant que
les larmes émeuvent et que toutes les souffrances touchent,
celles des pauvres et celles des princes. Le rôle du peuple,
si marqué dans la littérature et la politique anglaises,
s’affirme ici, dès la première heure . . . Chaucer, dès le
quatorzième siècle, est curieux de voir ce que c’est que
l’homme dans un 'cuisinier de Londres' et que la femme
dans une 'bourgeoise de Bath.' Combien de misérables
périssent dans Froissart ! Que de sang, quelles hécatombes !
et combien peu de larmes ! . . .
[p 322] Ils [the lesser people] figurent dans le récit de Chaucer
parce que Chaucer les aime ; il aime son laboureur .., il
souffre à l’idée des sentiers boueux que son pauvre curé suit
l’hiver pour aller, par la pluie, visiter une chaumière loin¬
taine ; la sympathie est large chez le poète ; il aime, comme
il déteste, de tout cœur. . . .
 . . . . . . . . . .
[p. 340] Ce bon sens, qui a fait donner aux contes de Cantorbéry
un agencement si conforme à la raison et à la nature, est une
des qualités les plus éminentes de Chaucer. Elle paraît dans
les détails comme dans l’ensemble et lui inspire, au milieu de
ses récits les plus fantaisistes, des remarques rassurantes qui
nous montrent que la terre et la vie réelle ne sont pas loin et
que nous ne courons pas le risque de tomber des nues. Il
rappelle, avec à-propos, qu’il y a une certaine noblesse, la
plus haute de toutes, qu’on ne saurait léguer par testament ;
que les échantillons corrompus d’une classe sociale ne doivent
pas faire condamner toute la classe : 'Of every ordre some
schrew is, pardee' ; que, dans l’éducation des enfants, il faut
se garder de les traiter trop tôt en hommes ; si on les mène
avant l’âge aux fêtes, ils deviennent effrontés, 'to soone
[p. 341] rype and bold . . . which is ful perilous' (Tale of the
Doctor of Phisik, vers. 68). Il s’exprime fort librement sur
les grands capitaines qu’on eût qualifiés de 'brigands' s’ils
avaient fait moins de mal. Cette dernière idée est indiquée
en quelques vers d’un humour si vraiment anglais qu’ils font
songer à Swift et à Fielding ; et l’on peut d’autant mieux en
effet songer à Fielding qu’il a consacré tout son roman de
Jonathan Wild-le-Grand à développer exactement la même
thèse.1
Enfin, à ce même bon sens de Chaucer, on doit une chose
plus remarquable encore : c’est que, avec sa connaissance du
latin et du français, vivant dans un milieu où ces deux
langues avaient une grande faveur, il écrivit uniquement en
anglais : sa prose, comme ses vers, son traité sur l’Astrolabe,
comme ses contes, sont en anglais. Il appartient à la nation
1 But, for the tiraunt is of greter might
By force of meyné for to sle doun right,
And brenne hous and home, and make al playn,
Lo, therfor is he cleped a capitayn ;
And, for an outlawe hath no smal meyné
And may not doon so grete an harm as he,
Ne bringe a contre to so gret mischief,
Men clepen him an outlawe or a theef.
Maunciple's Tale, vers. 123, t. iii, p. 256. Cf. le roman de Fielding, The Life
of Mr. Jonathan Wild the Great, 1748.
anglaise et c’est pourquoi il écrit dans cette langue ; c’est
assez pour lui d’une telle raison. . . .
[p. 342] La même sagesse fait encore que Chaucer ne se perd pas
en vains efforts pour tenter d’impossibles réformes et pour
marcher à contre courant. On le lui a reproché de notre
temps ; et certains, par amour des Anglo-Saxons, se sont
indignés de la quantité de mots français que Chaucer
emploie : que n’est-il remonté aux origines du langage ?
Mais Chaucer n’était pas de ceux qui, comme dit Milton,
ferment les grilles de leur parc pour empêcher les corneilles
de s’en aller. Il s’est servi du langage national, tel qu’il
existait de son temps.
. . . . . . . . . .
[p. 345] Le même bon sens optimiste et tranquille qui lui a fait
adopter la langue de son pays et la versification usuelle, qui
l’a empêché de réagir avec excès contre les idées reçues, l’a
empêché aussi de se faire, par patriotisme, piété ou orgueil,
des illusions sur sa patrie, sa religion ou son temps. Il en
fut cependant autant que personne, les aima et les honora
mieux que pas un. L’impartialité de jugement de cet ancien
prisonnier des Français est extraordinaire, supérieure même
à celle de Froissart. . . .
Chaucer, d’un bout à l’autre de sa carrière, demeure le
même, et le fait est d’autant plus remarquable que sa tournure
d’esprit, son inspiration et son idéal littéraire deviennent de
plus en plus anglais, à mesure qu’il prend des années. Il
reste impartial, ou plutôt, en dehors de la grande querelle,
à laquelle cependant il avait pris part dans la réalité ; ses
œuvres ne contiennent pas un vers qui soit dirigé contre la
France, ni même un seul éloge de son pays où celui-ci soit
loué en tant que rival heureux du nôtre.",,"criticism,general,/works,canterburyTales,prologue",fr
part5_p18_a2,Vol.3,part V,p18,[ante 1445.],[ante 1445],low,"D’Orléans, Jean, Comte d’Angoulême.",high,"John, Count of Angoulême",male,63463527,"A list of the pilgrims in the Canterbury Tales,","written in Jean d’Orléans' hand, on a manuscript of the Canterbury Tales which was among the books in his library. MSS. Angl. No. 39, Bibl. Nationale, fol. A.","Prologus—Knicht—Millener—Reve—Men of Lau—Clerc
of Oxonford—Wif ot Bathe—Frere—Somneur—Marchant—
Scuier—Franquelin—Fisicien—Pardoner—Chip man—
Prioresse—Chaucer—Monk—Nones priste—Yᵉ Nonne
Chanoines man—Yᵉ manciple.","[Jean d'Orléans (brother of Charles d'Orléans) was given as a hostage to Thomas of Lancaster, Duke ot Clarence, by the Dukes of Orléans, of Berry, of Bretagne and Bourbon, in 1412, at the age of 13. He was imprisoned first in London, then at the Castle of Maxey, and he was only released at the age of 46, in May, 1445, after as years of captivity. He was passionately fond of books, and he had a library of some 160 manuscripts, 11 of which are copied in his own hand. From the Inventory made ot his books in 1467 (he died on the 30th April, 1467), it is clear that he was a great reader and a scholar, that he had learnt English and that he read Chaucer in the original. For in this Inventory we find a manuscript of the Cauterbury Tales thus described : “Ung romant, en Anglois, rimé, en papler, commançant, ou premier fueillet, ""want taht aprilh"" et finissant, ou penultime, ""Aliberons apetite [sic]."" This manuscript is now in the Bibliothèque Nationale with the table of contents in the handwriting of Jean d’Orléans. See Jean d'Orléans d'après sa bibliothèque, par G. Dupont-Ferrier, Bibliothèque de la Faculté des Lettres, Paris, 1897, tome iii, p. 64; La Captivité de Jean d’Orléans, par Q. Dupont-Ferrier, Revue Historique, tome Ixii, 1896; Catalogue des manuscrits anglais de la Bibliothèque Nationale, par Gaston Raynaud, Paris, 1884. pp.14-15.]",,en
part5_p21_a3,Vol.3,part V,p21-22,1723.,1723,high,"La Roche, Michel de.",high,Michel de La Roche,male,37809284,"Mémoires Litéraires de la Grande Bretagne,","à la Haye, 1723, tome xi, p. 257. Art. x, La vie de Guillaume Camden.","Camden mourut le 9. Novembre, 1623. . . . Il fut enterré
dans l’Eglise de Westminster . . . vis-à-vis du Tombeau de
Chaucer, Poëte célèbre.",,,fr
