ID,Volume,Part,Page,Date,Author,Title,Imprint,Quotation,Headnote
part2_p80_a1,Vol.2,Part II,p80-81,1815.,"Turner, Sharon.","History of England,",vol. ii.,"[Part V, containing five chapters, is a “History of English
Poetry, from the twelfth century to the middle of the fifteenth.""
Of these chapters, no. iv (pp. 499-538) concerns the “Life and Poems
of Chaucer,” and is based principally on Godwin and a study of the
text. There are many quotations, principally from the Testament,
Dream, Legende, Troilus, Assemble of Fowles, Complaint of the
Black Knight. A general account of the works is given. Other
references are:—
Chaucer's borrowings from Dante and Boccaccio, p. 480 and n.
Chaucer and Gower, pp. 481, 483, 488 n., 498 n.
Chaucer and Lydgate, pp. 540, 541, 545-8, 552, 555: Turner
considers Lydgate's versification superior to Chaucer's, p. 545.]",
part2_p80_a2,Vol.2,Part II,p80,1815.,Unknown.,"Chaucer's Dying Ode,","[Flee from the prees... ""attempted in modern English,” in] The Monthly Repository, May, vol. x, no. cxiii, p. 309.","[The text of Chaucer is given, followed by the modern¬
ization, of which the first stanza will serve for a specimen:]
Fly from the crowd, and be to virtue true,
Content with what thou hast tho' it be small,
To hoard brings hate; nor lofty thoughts pursue,
He who climbs high endangers many a fall.
Envy's a shade that ever waits on fame,
And oft the sun that raises it will hide;
Trace not in life a vast expansive scheme,
But be thy wishes to thy state ally’d.
Be mild to others, to thyself severe;
So truth shall shield thee or from hurt or fear.",
part2_p81_a1,Vol.2,Part II,p81,1815.,"Wilkes, John.","Encyclopædia Londinensis,","vol. xiii, 1815. See above, 1810.",,
part2_p81_a2,Vol.2,Part II,p81,1815.,"Wordsworth, William.","Essay, Supplementary to the Preface to the Edition of the Poems,","1815. (Prose Works of William Words worth, ed. W. Knight, 2 vols., 1896, vol. ii, pp. 247-8.)","[On Johnson's Lives:]
We open the volume of Prefatory Lives, and to our
astonishment the first name we find is that of Cowley!—What
is become of the morning-star of English poetry? Where is
the bright Elizabethan constellation? Or, if names be more
acceptable than images, where is the ever-to-be-honoured
Chaucer? where is Spenser?",
part2_p81_a3,Vol.2,Part II,p81,1815.,"Wordsworth, William.",Notes to the second poem To the Daisy.,"(Poetical Works, ed. W. Knight, 1896, vol. ii, p. 356 n.)","See, in Chaucer and the elder Poets, the honours formerly
paid to this flower.",
part2_p81_a4,Vol.2,Part II,p81,1816.,"Dibdin, Thomas Frognall.",Typographical Antiquities...,"begun by Joseph Ames and augmented by William Herbert, and now enlarged with copious notes, vol. iii, pp. 62-5 [Chaucer's Works, Godfray, 1532], 269-270 [Chaucer's Works, 1542], 514 [Chaucer’s Works, Petit, etc., n.d.], 575 n., 586. [For vols. i, ii, see above, 1810, 1812; for vol. iv, below, 1819; for Ames' original edn. of 1749, see vol. i, p. 398; for Herbert’s intermediate edn., see vol. i, 1785, p. 477, 1786, p. 483, 1790, p. 491.]",,
part2_p81_a5,Vol.2,Part II,p81,1816.,"Hazlitt, William.","On Pedantry,","[in] The Round Table. (Collected Works of William Hazlitt, ed. Waller and Glover, 1902-6, 13 vols., vol. i, pp. 84-5.)","Chaucer has drawn a beautiful picture of a true scholar in
his Clerk of Oxenford. [Prol. 285-308, is then quoted.]",
part2_p82_a1,Vol.2,Part II,p82,1816.,"[Hazlitt, William?]","Review of Leigh Hunt's Rimini,","[in] The Edinburgh Review, June 1816, vol. xxvi, p. 476.","[This poem] unquestionably bears a still stronger resemblance
to Chaucer than to his immediate followers in Italy. [The
descriptions, diction and characterization resemble Chaucer's.]","[For the evidence for Hazlitt's authorship of this review, see Collected Works of William Hazlitt, ed. Waller and Glover, 1902-6, 18 vols., vol. x, p. 407.]"
part2_p82_a2,Vol.2,Part II,p82-83,1816.,"Hunt, James Henry Leigh.","Preface to The Story of Rimini,","pp. x, xi, xiv-xvii. (Poetical Works, 1819, vol. i.)","[p. x] The romance of Launcelot of the Lake, upon the perusal of
which the principal incident turns, is little known at present,
but was a great favourite all over Europe, up to a late period.
Chaucer, no long time after the event itself, mentions it, in
[p. xi] his significant way, as a work held in great estimation by the
ladies. The Nun's Priest, speaking of the Tale of the Cock
and the Fox, which he is relating, says to his hearers,
This story is al so trewe, I undertake,
As is the book of Launcelot du Lake
That women holde in ful gret reverence.
Cant. Tales, v. 15147.
The great father of our poetry, by the way, is a little
ungrateful with his jokes upon chivalrous stories, of which he
has left such noble specimens in the Palamon and Arcite, and
in the unfinished story of Cambuscan, which Milton delighted
to remember; but both he and the Italian poets appear to have
laughed at them occasionally, as lovers affect to do at their
mistresses.
. . . . . . . . . .
[p. xiv] The great masters of modern versification are, Dryden for
common narrative... —Spenser, who was musical from pure
taste,—Milton, who was learnedly so,—Ariosto,... —
[p. xv]' Shakspeare,... —and, though the name may appear singu¬
lar to those who have not read him with due attention to the
nature of the language then existing,—Chaucer,—to whom it
sometimes appears to me, that I can trace Dryden himself.
. . . . . . . . . .
[p. xvi] The poet should therefore do as Chaucer or Shakspeare did,
—not copy what is obsolete or peculiar in either, any more
than they copied from their predecessors—but use as much as
[p. xvii] possible an actual, existing language,—... Of the style, to
which I allude [i.e. that which is most beautiful], exquisite
specimens, making allowances for what is obsolete, are to be
found in the Canterbury Tales of Chaucer, and his Troilus
and Cressida.",
part2_p83_a1,Vol.2,Part II,p83,1816.,"Hunt, James Henry Leigh.",Epistles. To the Right Honourable Lord Byron on his departure for Italy and Greece,"[dated on p. lxxvii] Hampstead, April 1816, [in] Foliage, or Poems Original and Translated, 1818, pp. lxxiii, lxxiv. [Cf. The Feast of the Poets, by Leigh Hunt, ed. 1832.]","But all the four great masters of our song,
Stars that shine out amidst a starry throng,
Have turned to Italy for added light,
As earth is kissed by the sweet moon at night;—
Milton for half his style, Chaucer for tales,
Spenser for flowers to fill his isles and vales
And Shakspeare’s self for frames already done
To build his everlasting piles upon.",
part2_p83_a2,Vol.2,Part II,p83,1816.,"Jeffrey, Francis, Lord.","Letter to Thomas Moore,","[dated] Edin burgh, May 28, 1816, [in] Memoirs, Journals, and Correspondence of Thomas Moore, ed. by the Right Hon. Lord John Russell, M.P., 1853, vol. ii, p. 100.","It [Leigh Hunt's Rimini] is very sweet and very lively in
many places, and is altogether piquant, as being by far the
best imitation of Chaucer and some of his Italian con¬
temporaries that modern times have produced.",
part2_p83_a3,Vol.2,Part II,p83,1816.,"Jeffrey, Francis, Lord.","Review of Scott's edition of Swift,","[in] The Edinburgh Review, Sept. 1816, vol. xxvii, pp. 3, 4. (Francis Jeffrey's Contributions to the Edinburgh Review, 1853, pp. 74, 75.)","[p. 3]
Our first literature consisted of saintly legends, and
[p. 4] romances of chivalry,—though Chaucer gave it a more
national and popular character by his original descriptions of
external nature, and the familiarity and gaiety of his social
humour.",
part2_p83_a4,Vol.2,Part II,p83,1816.,"Scott, Sir Walter.","Old Mortality (Tales of my Landlord),","vol. iv. ch. XV. [ed. 2, the first in B.M.]. (Border Edition, ed. Andrew Lang, 1893, vol. ii, ch. xxiii, p. 286.)","[Chapter Heading.]
Yet could he not his closing eyes withdraw
[and four following lines].
[Dryden’s] Palamon and Arcite.",
part2_p84_a1,Vol.2,Part II,p84,1816.,"Scott, Sir Walter.","The Antiquary,","3 vols, vol. i, ch. iii, p. 56, ch. x, pp. 213-15, vol. iii, ch. v, p. 114. (Border edition, ed. Andrew Lang, 1893, vol. i, ch. iii, p. 31, chap. x, pp. 120-1, vol. ii, chap. xiii, p. 165.)","[Vol. i, p. 31]
It was chiefly on his books that he [Mr. Oldbuck] prided
p. 31]
himself, repeating, with a complacent air, as he led the way to
the crowded and dusty shelves, the verses of old Chaucer–
For he would rather have, at his bed-head,
A twenty books, clothed in black or red,
Of Aristotle, or his philosophy,
Than robes rich, rebeck, or saltery.
[Prol., 11. 293-6.]
This pithy motto he delivered, shaking his head and giving
each guttural the true Anglo-Saxon enunciation, which is now
forgotten in the southern parts of this realm...
Vol. i, pp. 120-1] [The room] was hung with tapestry... It seemed as if
120-1]
the prolific and rich invention of old Chaucer had animated
the Flemish artist with its profusion, and Oldbuck had accord¬
ingly caused the following verses from that ancient and excel¬
lent poet, to be embroidered in Gothic letters, on a sort of
border which he had added to the tapestry :—
Lo! here be oakis grete, streight as a lime
[and six following lines, The Flower and the Leaf, 11. 29-35].
And in another canton was the following similar legend:—
And many a hart, and many a hind
[and five following lines, Book of the Duchesse, 11. 427-32].
[vol. ii,
[Another brief reference to the above lines.]
p. 165]",
part2_p84_a2,Vol.2,Part II,p84,1816.,Unknown.,"Encyclopædia Perthensis,","vol. v, pp. 259-60, Chaucer, vol. xiii, p. 486, Lydgate. [Both articles are taken from edn. 2 of the Encyclopaedia Britannica (q.v. above, 1778, vol. i, p. 452), slightly altered in phrasing only.]",,
part2_p84_a3,Vol.2,Part II,p84,1816.,Unknown.,"Illustrations of Westminster Abbey,","No. xvii, [in] The British Lady's Magazine, no. 21, vol. iv, Sept. 1, 1816, pp. 186-7.","These specimens [i. e. the modernized tales of Dryden,
Pope, etc.] are quite enough to open the mind to the genius
of Chaucer, who, however far himself a translator from the
Italian, was a prodigy for his age, and, contending, as he did,
with an unformed language, an uncommon instance of ability
and industry united....",
part2_p85_a1,Vol.2,Part II,p85,1816.,Unknown.,"Review of Works of Howard and Wyatt,","ed. G. F. Nott, [in] The Edinburgh Review, Dec. 1816, vol. xxvii, pp. 405, 412, 413, 415-19, 422.","[p. 412] [Chaucer the only old poet who makes reference to his
[pp.415- [Stating the difference of opinion between Tyrwhitt and
sources. Debt to Boccaccio in 'Palamon and Arcite.']
419]
Nott on Chaucer's versification (pronunciation of final e,
etc.), and Nott's dictum that Chaucer wrote rhythmically
rather than metrically, the reviewer concludes that, though
there was much rhythmical verse in Chaucer's and even in
Surrey's time, this type is quite distinct from Chaucer's.
Various quotations from Chaucer (description of the 'Lawyer'
from the Prologue, etc.) are given in illustration.]
[p. 422] ... If we see not the slightest ground for depriving
Chaucer, in one respect, of his title of Father of English
Poetry, we are heartily ready to allow that Surrey well
deserves that of the Eldest Son, however he was surpassed
by the brothers that immediately followed him.","[For Nott's edn. of Surrey and Wyatt, see above, 1815-16.]"
part2_p85_a2,Vol.2,Part II,p85-87,1817.,"Coleridge, Samuel Taylor.","Biographia Literaria,","2 vols., 1817, vol i, pp. 21, 22, 32, 38, 55, 203, 205; vol. ii, pp. 97, 79, 104.","[ch. i, pp. 21-22]
pp. 21-22]
In my defence of the lines running into each other, instead
pp.22]
of closing at each couplet, and of natural language,... I had
continually to adduce the metre and diction of the Greek
Poets... and still more of our elder English poets from
Chaucer to Milton.
. . . . . . . . . .
[ch. ii, Through all the works of Chaucer there reigns a chearful¬
p. 32]
ness, a manly hilarity, which makes it almost impossible to
doubt a correspondent habit of feeling in the author himself.
[Cf. Table Talk, below, 1834.]
. . . . . . . . . .
[p. 28] In the days of Chaucer and Gower, our language might
(with due allowance for the imperfections of a simile) be
compared to a wilderness of vocal reeds, from which the
favourites only of Pan or Apollo could construct even the rude
Syrinx; and from this the constructors alone could elicit
strains of music.
. . . .  . . . . .
[p. 55] Having announced my intention to give a course of lectures
on the characteristic merits and defects of English poetry
in its different eras; first, from Chaucer to Milton; second,
from Dryden inclusive to Thomson; and third, from Cowper
to the present day; I changed my plan and confined my
disquisition to the two former eras.
[ch.x, I received as many lessons in the Gothic of Ulphilas as
p.203]
sufficed to make me acquainted with its grammar, and...I
read through... the most important remains of the Theo¬
tiscan, or the transitional state of the Teutonic language from
the Gothic to the old German of the Swabian period...
(the polished dialect of which is analogous to that of our
Chaucer)...
[p. 205] In Pindar, Chaucer, Dante, Milton, and many more, we
have instances of the close connection of poetic genius with
the love of liberty and of genuine reformation.
[Vol. ii, p. 79]
. . . . . . . . . .
p. 79]
[Defence of the use of mythological personages by the older
poets.] Nay, even at this day what scholar of genial taste will
not so far sympathise with them, as to read with pleasure in
Petrarch, Chaucer, or Spenser, what he would perhaps condemn
[Vol. ii, In truth our language is, and from the first dawn of
as puerile in a modern poet?
ch. xx,
p. 97] poetry ever has been, particularly rich in compositions dis¬
tinguished by this excellence [i. e. a natural style and an apt
expression of thought, combined with the rhyme and metre
of poetry]. The final e, which is now mute, in Chaucer's
age was either sounded or dropped indifferently.... Let the
reader, then, only adopt the pronunciation of the poet and of
the court, at which he lived, both with respect to the final e
and to the accentuation of the last syllable: I would then
venture to ask, what even in the colloquial language of
elegant and unaffected women (who are the peculiar mistresses
of “pure English and undefiled"")–what could we hear more
natural, or seemingly more unstudied, than the following
stanzas from Chaucer's Troilus and Creseide?
""And after this forth to the gate he wente,
Ther as Creseide out rode a ful gode paas:
And up and doun there made he many a wente,"" &c.,
[42 lines quoted, bk. v, stanzas 87-91, 93.]
[Wordsworth included this latter passage in his 'Selections
from Chaucer modernised,' written 1801.]
[p. 164] [Heading to Chap. XX.] The neutral style, or that com¬
mon to Prose and Poetry, exemplified by specimens from
Chaucer, Herbert, &c. [There are no specimens from Chaucer.]",
part2_p87_a1,Vol.2,Part II,p87,1817.,"Dibdin, Thomas Frognall.","The Bibliographical Decameron,","3 vols., vol. ii, pp. 346 n, 383, 437 n, 446-8,517-18; vol. iii, pp. 27, 58-9, 75, 100, 127, 227 and n, 318, 404, 420, 434, 467.","[vol. ii, [Footnote. The two Chaucers (i.e. the first and second
p. 8]
edns. of the Canterbury Tales) among the Caxtons at Spencer
[p. 446] [The binding of books in velvet noticed by Chaucer.
House.]
""Bokes clothed in black or red"" meant bound in velvet.
Chaucer’s works bound in leather in the sixteenth century;
[vol. iii,
quotation from Copland, q. v. above, 1530, vol. i, p. 76.]
p. 58-9]
[Sale at the Roxburghe sale of a MS. of Chaucer for £357,
[p. 100] [Sale at the Towneley sale of Chaucer, 1532, for £5. 5. 0,
and of Troilus, 1517, for £43.]
and of Caxton’s edn. of Troilus for £252.]
[p. 127] [Sale at the Edwards sale of Troilus, 1517, for £39. 18. 0.]
[p.227] [Bradwardine mentioned by Chaucer; quotation from the
Nun's Priest's Tale, ll. 414-22.]
[p. 318] [Hunterian Library contains Canterbury Tales, 1526, Troilus,
n. d., House of Fame, n. d., all by Pynson, in one volume;
Canterbury Tales, Pynson, n. d. (Ratcliffe’s copy).]
[p.464] [The Wentworth Collection contains first edn. of Chaucer
(Ratcliffe’s copy).]
[p. 420] [Boethius (Caxton) in Ripon Cathedral Library.]
[p. 484] [Troilus, n. d., and Canterbury Tales, 2nd edn., in St.
John’s College Library, Oxford (Dibdin’s own College).]
[p.467] [Reference to, and quotation from, Chaucer's Ballade to his
Empty Purse.]",
part2_p87_a2,Vol.2,Part II,p87,1817.,"Gregson, Matthew.","Portfolio of Fragments, relative to the History and Antiquities of the County Palatine of the Duchy of Lancaster...","Liverpool, 1817, p. 6.","[John of Gaunt and Catherine Swinford and Chaucer's
marriage and pension.]",
part2_p87_a3,Vol.2,Part II,p87-89,1817.,"Hazlitt, William.",Characters of Shakespear's Plays.,"(Collected Works of William Hazlitt, ed. Waller and Glover, 1902-6, 13 vols., vol. i, pp. 224-7, 332, 358.)","[pp. 224-5] [Comparison of the characters in Chaucer's Troilus and
in Shakspere's:] The difference of the manner in which the
subject is treated arises less from intention, than from the
different genius of the two poets. There is no double entendre
in the characters of Chaucer: they are either quite serious or
quite comic... We see Chaucer's characters as they saw
themselves, not as they appeared to others or might have
appeared to the poet. He is as deeply implicated in the
affairs of his personages as they could be themselves...
There is little relief, or light and shade in his pictures...
Shakespear never committed himself to his characters... His
genius was dramatic, as Chaucer's was historical...
[p. 226] Chaucer attended chiefly to the real and natural, that is,
to the involuntary and inevitable impressions on the mind in
given circumstances; Shakespear exhibited also the possible
and the fantastical–not only what things are in themselves,
but whatever they might seem to be, their different reflections,
their endless combinations. He lent his fancy, wit, invention,
to others, and borrowed their feelings in return. Chaucer
excelled in the force of habitual sentiment; Shakespear added
to it every variety of passion, every suggestion of thought or
accident. Chaucer described external objects with the eye of
a painter, or he might be said to have embodied them with
the hand of a sculptor,... Shakespear's imagination threw
over them a lustre
""Prouder than when blue Iris bends.""
Every thing in Chaucer has a downright reality.  ... In
Shakespear the commonest matter-of-fact has a romantic grace
about it; or seems to float with the breath of imagination in
a freer element. No one could have more depth of feeling
or observation than Chaucer, but he wanted resources of in¬
vention to lay open the stores of nature or the human heart
with the same radiant light, that Shakespear has done.
However fine or profound the thought, we know what is
coming, whereas the effect of reading Shakespear is ""like the
eye of vassalage at unawares encountering majesty."" Chaucer's
mind was consecutive, rather than discursive. He arrived at
truth through a certain process; Shakespear saw everything by
intuition. Chaucer had a great variety of power, but he could
do only one thing at once. He set himself to work on a par¬
ticular subject. His ideas were kept separate, labelled, ticketed
and parcelled out in a set form, in pews and compartments
by themselves. They did not play into one another's hands.
They did not re-act upon one another.  ... There is
something hard and dry in them. What is the most wonderful
thing in Shakespear's faculties is their excessive sociability,
and how they gossiped and compared notes together.
[Passages from each poet are cited and compared.]",
part2_p89_a1,Vol.2,Part II,p89,1817.,"Hunt, James Henry Leigh.",The Round Table:,"by William Hazlitt [and Leigh Hunt], 2 vols., 1817, vol. i, pp. 15-16 [Intro duction], p. 186 [Essay on the Poetical Character].","[p. 15] It must not be concealed, that both Shakespeare and
Milton have owed a great part of their reputation of late years
to causes which... have been unconnected with a direct
poetical taste... Milton still remains unknown to the
better classes,... and Chaucer and Spenser, the two other
great poets of England,... are scarcely known at all...
Chaucer is considered as a rude sort of poet, who wrote a vast
while ago, and is no longer intelligible... Chaucer is
nothing but old Chaucer or honest Geoffrey...
[p.186] It is not one of the least curious instances of the native
spirit of this country, that three out of its four greatest poets
— Chaucer, Spenser, and Milton–have been men of busy
action in the political world,–that two out of the three were
unequivocally on the side of freedom, and helped to procure
us our present enjoyments.  ... Thomson was of a cheerful
temperament... and so was Chaucer, till he got into prison
in his old age.",
part2_p89_a2,Vol.2,Part II,p89,1817.,"Hunt, James Henry Leigh.","On Chaucer, [Essay No. xvi, in] The Round Table:","by William Hazlitt [and Leigh Hunt], 2 vols., vol. i, pp. 124-41.","[Leigh Hunt discusses the possibility of a modern poet being
able to complete Chaucer's Squire's Tale. He thinks it would
be difficult to find any one capable of doing it satisfactorily.
He goes on to deal with what appears to him the best method
of modernizing Chaucer, which is little more than a change of
spelling, and he gives examples of this from the Squire’s Tale.]",
part2_p89_a3,Vol.2,Part II,p89-90,1817.,"Keats, John.",Sonnet;,"written on a blank space at the end of Chaucer's Tale of “The Floure and the Lefe."" [This transcript is from Keats’s holograph in Cowden Clarke’s Chaucer, and gives his punctuation and use of capital letters. First printed in The Examiner, March 16, 1817.] (Complete Works of John Keats, ed. H. Buxton Forman, 1900-1, 5 vols., vol. ii, pp. 175-6.)","This pleasant Tale is like a little copse
The honied Lines do freshly interlace
To keep the Reader in so sweet a place
So that he here and there full-hearted stops
And oftentimes he feels the dewy drops
Come cool and suddenly against his face
And by the wandering Melody, may trace
Which way the tender-legged Linnet hops.
O what a Power hath white Simplicity!
What mighty Power has this gentle Story
I that for ever feel athirst for glory,
Could at this Moment be content to lie
Meekly upon the Grass as those whose sobbings
Were heard of None beside the mournful Robins.","[It is agreed now that The Floure and the Lefe is not by Chaucer. The edition Keats used, and in which this sonnet is written, belonged to Charles Cowden Clarke, and is The Poetical Works of Geoffrey Chaucer, in 14 vols., in Bell's edn. of the Poets of Great Britain, 109 vols, Edinburgh, 1782-3, vol. xii, 1783, pp. 104 5. It is now in the British Museum, MS. Add. 33516.]"
part2_p90_a1,Vol.2,Part II,p90,1817.,"Keats, John.","Letter to Messrs. Taylor and Hessey,","[dated] Margate, 16 May, 1817. (Complete Works of John Keats, ed. H. Buxton Forman, 1900-1, 5 vols., vol. iv, p. 23.)","This evening I go to Canterbury, having got tired of Mar¬
gate... At Canterbury I hope the remembrance of Chaucer
will set me forward like a Billiard Ball.",
part2_p90_a2,Vol.2,Part II,p90,1817.,"Keats, John.",Motto [at the head of] Sleep and Poetry.,"(Complete Works of John Keats, ed. H. Buxton Forman, 1900-1, 5 vols.vol i, p. 51.)","""As I lay in my bed slepe full unmete
[to]
Than I, for I n'ad sickness nor disese.""
Chaucer.","[This is from the non-Chaucerian poem, the Flower and the Leaf, ll. 17-21.]"
part2_p90_a3,Vol.2,Part II,p90,1817-18.,"Keats, John.","Endymion,","bk. i, ll. 131-4. (Complete Works of John Keats, ed. H. Buxton Forman, 1900-1, 5 vols., vol. i, pp. 75, 104, 105n. Works, ed. E. de Sélincourt, 1907, p. 56.)","[p. 75]
But let a portion of ethereal dew
Fall on my head, and presently unmew
My soul; that I may dare, in wayfaring,
To stammer where old Chaucer us'd to sing.
. . . . . . . .
[p. 104]
Yet, in our very souls, we feel amain
The close of Troilus and Cressid sweet.","[p. 105] [Buxton Forman, in a footnote, says that Woodhouse records that Keats by 'close' in the line above meant 'embrace.' He also says, ""This allusion I apprehend is to Chaucer's, and not to Shakespeare's work under this title."" Buxton Forman thinks the reference is to Shakespeare. For much valuable discussion on Keats's debt to Chaucer, see Professor de Sélincourt's edition of Keats's poems.]"
part2_p91_a1,Vol.2,Part II,p91,1817.,"Lockhart, John Gibson.",{Untitled.},"See below, Z.",,
part2_p91_a2,Vol.2,Part II,p91,1817.,"Reynolds, John Hamilton.","Sonnet to Keats,","dated Feb. 27, 1827, on reading his Sonnet written in Chaucer (in Woodhouse’s Commonplace Book). (Complete Works of John Keats, ed. H. Buxton Forman, 1900-1, 5 vols., vol. ii, p. 176 n.)","Thy thoughts, dear Keats, are like fresh-gathered leaves,
Or white flowers pluck'd from some sweet lily-bed;
They set the heart a-breathing, and they shed
The glow of meadows, mornings and spring eves,
Over the excited soul.    . . . . .
. . . . . . . . . .
Go on! and keep thee to thine own green way,
Singing in that same key which Chaucer sung;—
Be thou companion of the Summer day,
Roaming the fields and olden woods among :—
So shall thy muse be ever in her May;
And thy luxuriant Spirit ever young.","[For Keats's sonnet, see above, 1817.]"
part2_p91_a3,Vol.2,Part II,p91-92,1817.,"Scott, Sir Walter.","Ivanhoe,","1819 [references to 2nd edn., 1820], pp. xix-xx, Dedicatory Epistle [dated 1817], 20, 130, 157, 174, 234, headings to chapters ii, viii, ix, x and xii, (or rather xiii, ch. x being duplicated and the subsequent numbers wrong in the early edns.). (Border Edition, ed. Andrew Lang, 1893, vol. i, pp. xlviii-ix, 14, 86, 104, 159.)","Dedicatory Epistle.
[p. xiviii] He who first opens Chaucer, or any other ancient poet,
is so much struck with the obsolete spelling, multiplied conson¬
ants, and antiquated appearance of the language, that he is
apt to lay the work down in despair, as encrusted too deep
with the rust of antiquity, to permit his judging of its merits
or tasting its beauties. But if some intelligent and accom¬
[p. xlix] plished friend points out to him, that the difficulties by which
he is startled are more in appearance than reality, if, by read¬
ing aloud to him, or by reducing the ordinary words to the
modern orthography, he satisfies his proselyte that only about
one-tenth part of the words employed are in fact obsolete, the
novice may be easily persuaded to approach the “well of
English undefiled,"" with the certainty that a slender degree of
patience will enable him to enjoy both the humour and the
pathos with which old Geoffrey delighted the age of Cressy
and of Poictiers.
[p. 14] [Chapter ii is headed with a quotation from the Prologue,
""A Monk ther was, a fayre for the maistrie,” &c. (ll. 165¬
172). The description of the Monk in chapter ii is based
on Chaucer:] He was obviously an ecclesiastic of high
rank... In defiance of conventual rules... the sleeves
of this dignitary were lined and turned up with rich furs; his
mantle secured at the throat with a golden clasp.  ...
This worthy churchman rode upon a well-fed ambling
mule, whose furniture was highly decorated, and whose bridle,
according to the fashion of the day, was ornamented with
silver bells. In his seat he had nothing of the awkwardness
of the Convent, but displayed the easy and habitual grace of a
well-trained horseman. [Cf. Prologue, ll. 165-172; 193-196.]
[Chapters viii and ix are headed by quotations from
Dryden’s Palamon and Arcite; chapter x from the Flower and
the Leaf (modernized); chapter xiii from the Knightes Tale,
ll. 1741-1752, ""The heralds left their pricking up and
down,” &c.]",
part2_p92_a1,Vol.2,Part II,p92,1817.,"Southey, Robert.","Preface and Notes to The Byrth, Lyf and Actes of King Arthur,","vol. i, pp. i, lvi.","[p.i] [The English tongue was] stampt for immortality by
Chaucer.
[p. lvi] I believe all the poems with a French title which are
printed with Chaucer's works are translations from that
language.",
part2_p92_a2,Vol.2,Part II,p92,1817.,"Southey, Robert.","Letter to Chauncey Hare Townshend,","[dated] Oct. 31, 1817. (Life and Correspondence of Southey, 1850, vol. iv, p. 284.)","[Southey is speaking of Heaven, and the many intimacies
he has made among the dead.] As for us poets... we shall
find one another out, and a great many questions I shall have
to ask of Spenser and of Chaucer. Indeed, I half hope to get
the whole story of Cambuscan bold.",
part2_p92_a3,Vol.2,Part II,p92-93,1817.,Unknown.,"Life of Robert, Hermit of Knaresborough,","[in] The Gentleman’s Magazine, vol. lxxxvii, Dec. 1817, p. 509.","In Speght’s Life of Chaucer, I find ‘Thomas Chaucer (son
of Geffrey [sic]) Constable of Knaresborough Castle, and the
Forest of Knaresborough, during life.’ From the style of the
composition, might not this [the Life of Robert] be the pro¬
duction of Chaucer? which seems possible, by the following
extract from the Prologue to the Poem:
And howe he lyffed in yat cave,
After the konnynyg yat I have
Yat treuly whilk I to me toke
Enformed als I was by a boke
That was sentt me by a frere
Fray Sayntt Robert to me here
After that boke sall I say
Wott I p[ur]pose for to pray
To Cryst yat he wald sped my penne
Yan to say ylk men—Amen
The probability of the Poet being with his son at Knares¬
borough, strengthens this conjecture. Speght, in his edition
of Chaucer, also observes, ‘John Gower, the lawyer and the
poet, a Yorkshire man borne, was his familiar friend.’",
part2_p93_a1,Vol.2,Part II,p93,1817.,Unknown.,"Review of Stewart's Dissertation,","[in] The Quarterly Review, April 1817, vol. xvii, p. 56.",[Chaucer's intimate acquaintance with human nature.],
part2_p94_a1,Vol.2,Part II,p94,1818.,"B., C.","General Remarks upon the Peculiar Styles and Excellences of the best British Poets,","[in] The Gentleman's Magazine, October, vol. lxxxviii, pp. 294-6.","[A very fair criticism, pointing out Chaucer's gift for describing the ‘real manners of ordinary life’–as shown in
the Canterbury Tales. The description of the Temple of
Mars (Knight's Tale) is quoted, and then:]
[p. 295] Those who by Poetry simply mean the melody of numbers,
will perhaps find little to admire in the rough phraseology of
this quotation. The whole poem has been elegantly translated
[p. 296] The language and the numbers of our old Poet, though
into more modern language by Dryden.  ...
certainly quaint and rough, appear to have been far superior to
those of any of his predecessors or contemporaries.  ...
The state of our language at so distant a period as 400 years
would not permit much harmony in composition; nor had
at that time much attention been paid to the rules which
govern verse. Hence it arises that Chaucer is often harsh, and
sometimes lame in his numbers.
[Here follow the usual remarks on his versification, and
debate as to what sort of heroic metre he wrote. For this
we are referred to Tyrwhitt's essay.]
But I have a worse fault to alledge against Chaucer; and it
is one that his admirers would in vain excuse or soften down:
on too many occasions we find his pages sullied with disgust¬
ing obscenity, and the lowest ribaldry, conveyed in the most
direct and coarse terms.  ...
As a Poet, Chaucer possessed a most minute observation, a
fertile invention, a happy vein of humour, and an ear suscep¬
tible of harmony.
But his genius was not of the highest class, nor can all the
hyperbolical praises of the illustrious Dryden prove that he
was gifted with one spark of the sublime spirit of the Grecian
Bard.",
part2_p94_a2,Vol.2,Part II,p94-95,1818.,"Brayley, Edward Wedlake.","The History and Antiquities of the Abbey Church of St. Peter, Westminster,... illustrated by John Preston Neale,","vol. i, supplement [An Historical Account of King Henry the Seventh’s Chapel], p. 5. [For vol. ii see below, 1823.]","It seems probable... that a part of the site [of Henry VII's
Chapel] had been once occupied by the Poet Chaucer, to whom
‘a Tenement in a garden,’ adjoining to St. Mary's Chapel,
was leased by Robert Harmodesworth, Chaplain, in 1399, for
fifty-three years, at the yearly rent of fifty-three shillings and
sixpence, with liberty to distrain for a fortnight's arrears.¹","¹A copy of the original lease was engraved by the direction of Dr. Rawlinson in 1752 [q. v. below, App. A.; for the original lease, see above, 1399, vol. pp. 13-14]."
